id,summary
356858939,고은정기타 교육에 대한 자세한 사항은 울산문화예술회관 예술사업과 전시교육팀(226-8253)으로 문의하면 된다.
356858949,"김준형내년 8월 예정된 1회 영화제의 초청규모는 40개국 150편(장편 90편, 단편 60편)이다."
356877222,도널드 트럼프 미국 대통령이 기준금리를 1%포인트 내려야 한다고 연방준비제도(연준·Fed)를 거듭 압박했다.오는 23일엔 세계 중앙은행 총재들이 모이는 '잭슨홀 심포지엄'에서 파월 의장의 연설이 예정돼 있다.
356878215,추계중·고 육상경기 금메달 12개 등 29개 메달 수확/윤영기 기자 penfoot@kwangju.co.kr
356879831,"P2P금융법이 2년만에 법제화 수순을 밟게 되면서 대부업계의 불안감이 커지고 있다.한 대형 대부업체 관계자는 ""과거보다 조달금리 부담이 훨씬 커졌다""며 ""사실상 신규 대출이 사라질 수 있다""고 말했다"
356880425,영남권 5개 시·도의회 공동주최로 19일 경주 화백컨벤션센터에서 열린 ‘지방자치법 전부개정을 위한 영남권 시·도의회 정책토론회’에서 참석자들이 조속한 법 통과를 촉구하고 있다.포항 24∼27℃
356894742,어린이디자인캠프 1·2차 진행…20일 주민워크숍huily@
356904396,법무부 장관 후보자 조국 전 청와대 민정수석이 9일 오후 인사청문회 준비 사무실이 마련된 서울 종로구 적선동 현대빌딩 로비에서 소감을 밝히고 있다.이밖에도 이날 발표문엔 △조현병 환자에 대해 1~3개월 효과가 지속되는 장기지속형 주사제 적용 확대를 통해 치료 공백을 방지할 것 △형기 종료 후에도 사법치료가 계속 될 수 있도록 치료명령 청구를 확대할 것 △정신질환 소년범 증가에 대처하기 위해 전담 소년원을 설치하고 출소 후에도 무상 외래진료가 가능하도록 제도를 개선할 것 등의 내용이 담겨 있다.
356905390,"정부가 화물자동차에서 발생하는 미세먼지와 온실가스를 줄이기 위해 무시동에어컨, 무시동히터 장착 비용의 50%를 지원한다.국토부는 투자 대비 미세먼저 저감효과를 높이기 위해 내년부터는 연료 소모량이 많은 대형차와 물류에너지 목표관리를 성실히 이행하는 기업에 우선 지원하고, 영세한 화물차주가 소외되지 않도록 별도의 지원방안도 강구할 계획이다."
356921203,최선은 기자장윤과 홍이영의 극과 극으로 변하는 관계는 20일 밤 10시에 방송되는 KBS 2TV 월화드라마 ‘너의 노래를 들려줘’에서 확인할 수 있다.
356933014,국가종합전자조달시스템(나라장터)에서 일본산 '비디오 프로젝터'가 일반 온라인 쇼핑몰 가격에 비해 2배 이상 비싼 것을 비롯해 상당수 물품 가격이 터무니없이 높게 책정된 것으로 조사돼 개선이 필요하다는 지적이 나왔다.그러나 시행 시기가 2020년 이후로 예정돼 조달 물품의 적정 가격 보장이라는 애초 취지가 제대로 반영되지 못하고 있는 실정이다.
356935147,"광주과학기술원(GIST·총장 김기선)은 20일 오후 GIST 오룡관 대강당에서 학생과 학부모, 내·외 귀빈 등 400여명이 참석한 가운데 '2019년 하반기 학위수여식'을 개최했다.그는 ""GIST에 입학해 소프트웨어 교육을 받으며 관련 분야에 흥미를 갖게 됐다""며 ""작년 3월부터 GIST 융합기술원 인공지능연구실에서 로봇 연구에 참여하고 있다""고 말했다."
356936096,"최선은 기자한편 TV조선 예능 프로그램 ‘세상 어디에도 없는, 아내의 맛’은 매주 화요일 밤 10시에 방송된다."
356938089,"문재인 대통령은 20일 전북 전주 효성첨단소재 공장에서 진행된 '탄소섬유 신규 투자 협약식'에 참석해 ""탄소섬유 등 소재 산업의 핵심 전략품목에 과감한 지원을 하겠다""며 ""특정국가 의존형 산업구조를 개선해야 한다""고 밝혔다.문 대통령은 ""탄소산업 전문인력 양성에 힘을 쏟겠다""며 ""향후 10년간 학부, 석박사, 재직자 교육을 통해 약 9000명 규모의 탄소 연구인력과 산업인력을 배출하여 탄소섬유가 중소기업에 이르기까지 우리 산업에 완전히 뿌리내릴 수 있도록 하겠다""고 말했다."
356943889,"노, 병원 측도 성실하게 대화에 나서라jkpark@"
356951317,"매년 6% 이상의 경제성장을 이루고 있는 방글라데시에서 합작투자 수요가 증가하고 있다.김 무역관은 ""가족단위의 중ㆍ소기업 보다는 오랜 역사를 가진 대기업ㆍ중견기업을 대상으로 하는 것이 유리하다""며 ""파트너 기업이 너무 정치적인 성향을 보일 경우 정치 상황에 따라서 언제든 불리한 상황에 처할 우려가 있으므로 이 부분도 고려해야 한다""고 강조했다."
356953095,"위반 병의원 과태료 등 부과박남준 대전센터장은 ""교통사고 나이롱환자는 결국 보험료 상승으로 이어져 선의의 보험가입자들이 피해를 보게 된다""며 ""9월 초까지 민관 합동 점검을 마무리하고 향후에는 지자체별 자율 점검을 통해 나이롱환자 근절을 위해 지속적으로 노력할 계획""이라고 말했다."
356959165,조국 법무부 장관 후보자를 둘러싼 의혹들이 꼬리를 물면서 20일 여야의 충돌이 격화되고 있다.서울=김선욱 기자
356965682,"군, 잠실역 등서 직거래장터 운영도시민을 대상으로 농·특산물 직거래행사와 다양한 홍보 마케팅, 유통망 확충을 지속적으로 추진할 계획이다."
356970465,박영규 기자/남원=박영규 기자
356970583,지난 달 현대차의 경쟁차종들을 제친 K7 프리미어.이주환 선임기자
356974295,"與 “한국당, 청문회 정쟁의 장으로 타락”김진수 기자"
356975346,"<속보>완도 LH아파트 신축공사 현장 ‘갑질 논란’과 관련, 원청업체 직원들이 하청업체에게 골프와 향응 제공 요구는 물론 여름 휴가비까지 강요했다는 주장이 제기돼 파장이 확산되고 있다.선정태기자 wordflow@srb.co.kr·완도=조성근기자 선정태"
356975352,광주 한 중학교 교사가 남녀의 성 역할을 바꾼 단편영화를 성교육 수업 중 상영한 것을 놓고 성비위 논란이 제기된 가운데 경찰이 아동복지법 위반 혐의를 놓고 수사에 나섰다.서충섭기자 zorba85@srb.co.kr 서충섭
356983695,"한국당, 국회 교육위원회 회의서 개정안 발의… 안건조정위 구성 요청기호일보, KIHOILBO"
356985957,"[인천, 민간인 체육회장 시대를 준비한다] 1.지자체장 겸직 금지 따른 변화기호일보, KIHOILBO"
356995458,최황지 기자뉴시스
357013914,23~25일 국제버스킹 페스티벌/여수=김창화 기자 chkim@kwangju.co.kr
357019874,경북 미래먹거리 사업을 찾는 ‘메가프로젝트 발굴 연구지원단’이 본격 활동에 나선다.양승진기자 promotion7@yeongnam.com
357040098,'신입사관 구해령' 신세경이 옥사에 갇힌다.사진: '신입사관 구해령' 영상캡쳐
357040218,사진=조민아 인스타그램ent3331112@
357050537,금어기 해제된 21일부터 본격 꽃게잡이 돌입kjh419@
357061448,"환경부가 올 연말까지 2만4000기의 전기차용 충전기를 전국 공용시설 위주로 구축한다.한편 현재 국가 충전사업자는 대영채비, 에버온, 지엔텔, 파워큐브, 한국전기차충전서비스, KT, 제주전기차서비스 컨소시엄(에스트래픽), 포스코ICT 컨소시엄(삼성에스원, CJ헬로비전) 등이다."
357064029,"기자간담회에서 브랜드 캠페인을 소개하고 있다.매출 성장세가 둔화된 것 아니냐는 일각의 지적에 대해선 ""작년 신규개점에 따른 기저효과가 사라졌고 온라인으로 고객이 분산된 영향으로 풀이된다. 한국의 부동산경기 침체도 일부분 영향을 미쳤다""면서도 ""정량적 목표에 매달리기보단 고객 접점을 늘리고 디지털 역량을 강화해 더 나은 개인맞춤형 시스템을 구축해 나가는 데 주안점을 둘 것""이라고 부연했다."
357068132,매년 다수의 바리스타를 양성하는 '한국장학진흥원'이 카페창업 관련 커피바리스타 자격증 교육과정의 인강 수강료와 시험 응시료를 선착순 5000명에게 전액지원하는 장학지원 이벤트를 선보이고 있다.한편 한국장학진흥원은 평생교육원 교육기부사업 프로젝트에서 자격증 교육서비스의 높은 퀄리티를 인정받아 최우수교육원으로 선정된 온라인 자격증 교육기관이다.
357069469,산림청 박종호 차장이 제2차 국유림 확대계획에 대해 브리핑을 하고 있다.김덕준 기자 casiopea@busan.com
357081957,"올해 1월 국내 미세먼지가 국외 영향이 크다는 사실을 밝힌 빅데이터 기반 미세먼지 예측 분석결과를 국제학회에서 공유하는 자리가 마련됐다.김명희 원장은 ""학계와 산업계가 주를 이루는 국제학회에 공공행정 분야도 함께 참여하게 돼 뜻깊다""며 ""기술 발전에는 정부 올바른 정책 방향이 중요한 만큼 신기술 활용을 장려하는 좋은 정책이 뿌리내리도록 최선을 다하겠다""고 말했다."
357089803,"산업안전보건법 강화한 ‘김용균법’ 시행 무색··· 이월드 사고현장 방문한 강 의원, “정부 와 기업 측의 책임 있는 조치 있어야”이창재 기자 lcj@idaegu.com"
357099159,"포천시는 오는 9월 6일부터 7일까지 포천반월아트홀에서 ‘이어드림(Dream), 레인보우 스트리트(Rainbow Street)’라는 주제로 2019년 포천시 평생학습축제를 개최한다.기호일보, KIHOILBO"
357105890,"21일 광주 동구 5·18민주광장에서 광주·전남 시민사회단체가 '아베 규탄, 한일군사정보보호협정 폐기 촉구' 기자회견을 열고 한일군사정보보호협정이 쓰인 욱일기를 찢는 퍼포먼스를 하고 있다.곽지혜 기자"
357106973,근로장려금 반기 지급 신청이 21일부터 시작된다.뉴시스
357110667,2019년 후기 졸업식서 충남대서 교육학 박사학위 받아ham7239@
357116333,"한국농어촌공사 농어촌연구원과 한국수자원공사 연구원은 21일 대전 한국수자원공사 연구원에서 2019 수자원 SOC안전포럼을 개최했다고 밝혔다.농어촌공사 농어촌연구원 유전용 원장은 ""양 연구원의 지속적인 협력과 공유로 국내 수자원 기반시설물의 안전에 관한 문제점을 되짚어보고 개선방향에 대한 논의를 통해, 효율적인 유지관리와 재난 예방 및 대응사업으로 이어질 수 있도록 실증연구에 노력하겠다.""고 밝혔다."
357123969,"제2 윤창호법 시행 이후 숙취운전, 낮술문화 달려져김지혜 기자 hellowis@idaegu.com"
357124682,박길수 기자/임실=박길수 기자
357124914,국비 55억 등 125억 투입 추진 내년 공사 착공 2021년 준공김종순 기자 soonkim2234@hanmail.net
357161793,與 속전속결 정면 돌파…野 장기전 통한 지지율 올리기 전략/임동욱 기자 tuim@kwangju.co.kr
357161834,K리그 U-18 챔피언십…수원 매탄고와 결승전 승부차기 5-3 승/김여울 기자 wool@kwangju.co.kr
357164895,바르게살기운동 예산군협의회(회장 김기성)는 22일 예산종합운동장 생활체육관에서 황선봉 군수를 비롯한 관내 기관단체장과 바르게살기운동 회원 등 300여명이 참석한 가운데 '2019년 바르게살기운동 한마음수련대회'를 개최했다.sek51@
357174958,"공정·상생·지역 활성화에 화답이어 지난달 문재인 대통령 주재의 제3차 공정경제 성과보고 회의, 민주당 주도의 공공건설 상생협력 선언식에서도 적정공사비 확보를 지속적으로 강조하고 있다."
357182010,"KT는 올해 하반기 '비즈 콜라보레이션' 대상 기업으로 증강현실(AR) 분야 실감형 솔루션 전문기업 애니펜 등 6개 회사를 최종 선발했다고 22일 밝혔다.박종열 KT SCM전략실장(상무)은 ""KT는 5G 생태계를 구성하는 다양한 플레이어의 기술을 적극적으로 받아들이는 개방형 혁신을 통해 신사업을 추진하고 있다""며 ""유망한 스타트업 및 중소·벤처기업과 협력을 강화해 차원이 다른 5G 상품과 서비스를 적극적으로 선보일 계획""이라고 말했다."
357183166,"지난 21일 방송된 고품격 토크쇼 MBC '라디오스타'(기획 김구산 / 연출 최행호, 김지우)는 '선을 넘는 녀석들' 특집으로 이동우, 장영란, 원흠, 조나단이 출연해 선 넘는 토크를 선보였다.사진: MBC '라디오스타'화면 캡쳐"
357185636,지난달 전국 주택 매매 거래량이 6만7000여건을 기록해 6월 대비 23% 급증했다.이와 관련한 세부 자료는 한국감정원 부동산통계시스템 또는 국토교통부 실거래가 공개 홈페이지에서 확인할 수 있다.
357202880,"LG전자가 세계적 권위의 디자인상 'IDEA(International Design Excellence Awards) 2019'에서 금상 2개, 은상 1개 등 모두 13개의 상을 받았다.노창호 LG전자 디자인센터장은 ""LG 시그니처 올레드 TV R는 장인정신이 깃든 하나의 작품""이라며 ""단순한 디자인을 지향하면서도 조화롭고 정제된 아름다움을 담고 있다""고 말했다."
357206350,우리나라 연구팀이 수분·바람 등 외부환경 요인과 태양광 모듈 출력의 상관관계를 수치화하는데 성공했다.안 센터장을 비롯해 박능수 교수·김규광·최진호·박소영 연구원 등 8명이 연구에 참여했다.
357230405,[서울신문] 삼성전자의 '작업환경 측정 결과 보고서'에 대한 고용노동부의 공개 결정에 반발해 삼성 측이 낸 소송에서 법원이 원고인 삼성측 손을 들어줬다.반올림은 작업환경보고서가 공정기술에 관한 문서가 아니라 사업장 내 유해성 여부를 확인하는 문서라며 노동자의 안전을 위해 반드시 공개돼야 한다고 주장하고 있다.
357230668,교육청 실안동 폐교터에 97억원 들여 2022년 설립 추진||사천시“적지 아니다” 며 마찰.이선규 기자
357240288,"'범죄자 송환법' 개정을 반대하는 홍콩 시민들의 시위가 장기화하자 홍콩달러 환전 규모가 예년에 비해 급감했다.금융권 관계자는 ""은행의 환전 수수료 이익은 예년과 크게 차이가 나지 않을 것""이라며 ""홍콩이나 일본 여행을 포기한 사람들이 대체 여행지로 다른 나라를 찾으면서 다른 외화 환전을 하는 수요가 늘었다""고 말했다."
357249884,"운동 전문가들은 요요현상 없는 건강한 체중감량을 위해 꾸준한 운동과 단백질 섭취의 중요성을 강조한다.스쿼트, 교차런지, 워킹런지, 제자리런지, 힙쓰러스트, 레그킥 등 6가지 운동법을 순서대로 직접 시연하며 운동 포인트와 운동 횟수 등을 누구나 이해하기 쉽도록 설명했다."
357250176,"성공 창업을 위해서는 차별화된 아이템, 독창적인 메뉴, 상권 입지와 더불어 끊임없는 개발 노력이 필요하다.또한 담당 코디네이터를 배정해 최소 일주일에 1회 이상 전화를 통해 초밀착 관리를 진행하는 '365 코디네이터' 시스템도 운영 중이다."
357256556,"이르면 9월말, 늦어도 10월초 치러질 예정노병하 기자"
357260385,"도교육청, 담당팀 신설 예산 3000만원도 확보 학생들 참여 유도 위해 교육지원청·학교들과 관련 프로그램 진행 예정이수화 기자 waterflower20@"
357260398,주택용 소방시설 보급사업 취약계층 보호기능 역부족김용 기자 km4966@daum.net
357260435,김형민 기자l jal74@naver.com김형민 기자 jal74@naver.com
357262078,국회 인사청문회를 앞둔 조국 법무부 장관 후보자에 대한 비판 여론이 확산하면서 이번 주말과 휴일이 조 후보자의 진퇴에 변곡점으로 작용할 가능성이 있다는 관측이 제기되고 있다.서울=김현수기자 cr-2002@srb.co.kr 김현수
357262138,광주 서구 치평동 클럽 복층 붕괴 사고를 경찰이 수사한 지 1개월이 돼 가지만 경찰은 아직 사건 관련자들에 대한 신병처리 여부를 결정하지 않고 있어 수사가 지지부진한 것 아니냐는 우려를 낳고 있다.서충섭기자 zorba85@srb.co.kr 서충섭
357298312,"정부가 내년 국민건강보험료율을 종전 목표보다 낮춘 3.2% 올리는 것으로 '절충'을 택했다.비급여 관행가격은 평균 2만원으로 환자가 전액 부담하고 있으나, 앞으로 환자 부담 비용은 5000원 내외로 줄어든다."
357314933,"홈서비스 로봇 전문 브랜드 '에브리봇'이 21일 서울 청담동 리베라호텔에서 열린 소비자가 뽑은 '2019 한국소비자만족지수 1위' 시상식에서 2018년도에 이어 2년 연속 가전(로봇청소기) 부문 1위를 수상했다.정우철 대표는 ""2년 연속 수상을 하게 되어 영광스럽다""며 ""대한민국 대표 로봇전문기업답게 우수한 기술력으로 고객의 니즈를 적극적으로 반영한 제품을 지속적으로 개발하겠다""고 말했다."
357314995,"정태옥 의원자유한국당 정태옥 의원(대구 북구갑)이 23일 문재인 정부의 지소미아(한일 군사정보보호협정) 파기와 관련, 최종 목표가 한미군사동맹 파기와 주한미군 철수로 보인다고 우려했다.이창재 기자 lcj@idaegu.com"
357346766,"[서울신문] 아베 규탄하는 시민들 - 10일 오후 서울 종로구 옛 일본대사관 앞에서 열린 '아베규탄 4차 촛불 문화제'에서 시민들이 손팻말을 들고 구호를 외치고 있다.한편 고도 다로 일본 외무상이 지난 21일 중국 베이징 구베이타운에서 열린 한일외교장관 회담 직전 일본인 기자들과 일본 외무성 공식 사진기자에게 접근해 직접 카메라 상표를 확인하며 ""캐논? 니콘?""이라고 말한 것이 알려지며 한국 취재진 사이에서 공분을 낳았다."
357352575,할리우드 배우 안젤리나 졸리가 광화문에 위치한 풍림 스페이스본 아파트 전세 계약을 체결한 것으로 알려졌다.지난 20일에는 유엔난민기구(UNHCR) 특사 자격으로 주한미국대사관 행사에 참석하기도 했다.
357356547,"선케어 브랜드 발드르(BALDR COSMETIC)는 오는 31일까지 반얀트리 클럽 앤 스파 서울(Banyan Tree Club & Spa Seoul)과 공동으로 특별한 여름 이벤트를 진행 중이라고 23일 밝혔다.발드르 관계자는 ""바캉스시즌을 맞아 호텔을 찾은 고객들이 강한 자외선과 열기로부터 피부건강을 지킬 수 있도록 반얀트리와 함께 풍성한 혜택을 마련했다""며, ""이번 이벤트를 통해 많은 분들이 발드르의 제품을 체험해보길 바란다""고 말했다."
357366779,건강기능식품 전문 쇼핑몰 마이파우치의 스마트 스토어에서 눈 영양제 '올인원 루테인+알티지오메가3' 제품 1+1 이벤트를 실시한다.이에 따라 안심하고 먹을 수 있는 눈 건강 영양제를 찾는 소비자들 사이에서 각광받고 있다.
357368588,"'어려울수록 부동산은 강남으로 쏠린다?' 매일경제가 선정한 부동산 전문가 50인은 압도적인 비율(56%)로 가장 유망한 부동산 투자지로 강남·서초·송파·강동 등 강남4구를 꼽았다.고종완 한국자산관리연구원장은 ""구로와 금천 등 서남권은 그동안 서울의 낙후지로 불렸지만, 최근 교통 환경이 개선되면서 투자 측면에서는 오히려 더 유망하다고 볼 수 있다""고 설명했다."
357377523,경남 고성군 하이면 덕포리 남동발전소 회처리장 부지에 조성될 스마트양식 클러스터 조감도.고성군 제공
357380303,가수 레드벨벳 아이린이 파격적인 뷰티 화보를 선보였다.한편 다양한 메이크업을 자신만의 매력으로 완벽하게 소화한 레드벨벳 아이린의 화보는 마리끌레르 9월호를 통해 공개된다.
357393482,"그룹 있지(ITZY)가 상큼한 출근길 패션을 선보였다.채령은 여기에 우드 굽 샌들을 신어 시원한 분위기를 냈으며, 클래식한 모노그램 버킷백을 매치해 포인트를 더했다."
357413632,"남상문 작가 첫 개인전 9월 1일까지 “숲, 자연을 주제로 한 작품 만들고파”박경미 pkm9407@naver.com"
357428317,"KT 고객들이 5G C-DRX 기술 적용으로 배터리 사용 시간이 최대 65% 늘어난 갤럭시노트10+ 5G 스마트폰을 이용하고 있다.이수길 KT 네트워크연구기술지원단장(상무)은 ""KT는 LTE에 이어 5G에서도 가장 먼저 C-DRX 기술을 전국 확대 적용했다. 전국 어디서나 KT고객들이 배터리절감 효과를 누릴 수 있게 됐다""며 ""앞으로도 고객이 체감할 수 있는 KT만의 차별화된 네트워크 혁신 기술로 고객 만족을 실현해 나가겠다""고 말했다."
357433905,"현대엔지니어링은 지난 23일 공식 홈페이지를 새롭게 리뉴얼해 공개했다고 25일 밝혔다.현대엔지니어링 관계자는 ""젊고 세련된 기업이미지를 외부 고객과 이해관계자에게 소개하고 홈페이지를 대표적인 소통채널로 활용하기 위해 리뉴얼을 추진했다""면서 ""양질의 홈페이지라는 평가를 받도록 새로운 콘텐츠를 지속 발굴 및 적용하고, 유지관리에도 더욱 신경쓸 방침""이라고 말했다."
357457474,박상래 기자/박상래 기자
357457629,이종근 기자/이종근 기자
357458900,"[차별없는 영유아 보육은 국가의 미래]또 이용환 혜전대 사회복지과 교수도 연구자료를 통해 ""2014년부터 6년간 최저임금은 총 57% 증가했지만 충남 민간어린이집 보육료 인상률은 13.7%에 그쳤다""며 ""하루 속히 수납한도액의 현실화와 그에 따른 보조금의 적정화가 필요하다""고 강조했다."
357463876,"100년 만에 지적재조사 사업 2030년까지 260억 원 투입 세계표준 디지털 지적지도로기호일보, KIHOILBO"
357497154,"해수부 스마트 양식 클러스터 재도전 탈락, 경남 고성에 내줘/김지을 기자 dok2000@kwangju.co.kr"
357503935,대구시의회가 요즘 바람 잘 날이 없다.진식기자 jins@yeongnam.com
357515640,"상반기 에어컨 판매량이 지난해보다 소폭 증가했지만, 성수기인 6월 이후 주춤하는 모습을 보였다.GfK 관계자는 ""작년 폭염의 경험으로 스탠드 에어컨의 잠재 수요 계층인 1인 가구 소비자가 늘었으며, 스탠드 에어컨은 가족 세대에 적합한 투인원 제품보다 인기가 많은 편""이라고 설명했다."
357550481,"증권 애플리케이션 '증권플러스 for Kakao'를 운영 중인 두나무는 NH투자증권과 공동으로 '실시간 잔고동기화 럭키박스 이벤트'를 진행한다고 26일 밝혔다.김지택 NH투자증권 WM 디지털 영업지원부 부장은 ""증권거래 고객과 제휴사 서비스(암호화폐 거래 등) 이용 고객의 편의와 경험 확대 기회를 양사의 전향적인 공조로 만들 수 있었다""며 ""양사의 역량과 장점을 활용한 제휴모델에 대한 지속적 시도가 이어질 것으로 기대한다""고 말했다."
357557936,"장흥군은 국가중요농업유산인 청태전 품질 표준화를 위한 품평회를 개최하고, 청태전의 안정적인 품질관리 기준 마련과 소비자 신뢰확보를 위해 적극 나서기로 했다.권청자 전국차 생산자협회장은 ""청태전은 장흥만의 특별하고, 차별화된 소중한 농업유산이다""며 ""청태전 품질 고급화와 표준화를 통해 세계적인 명차로 성장하길 기대한다""고 말했다."
357589895,노태우 전 대통령의 아들 재헌(53) 씨가 국립 5·18 민주묘지를 참배하고 오월영령 앞에 사죄했다.전두환 씨가 몸 속에 따뜻한 피가 흐르는 인간이라면 죽기 전에 5·18 영령 앞에 무릎을 꿇고 진정으로 사죄하는 모습을 보여야 한다.
357590077,더마화장품 '닥터지(Dr.G)' 성장이 예사롭지 않다.'닥터지'는 이를 통해 고유 기술력에 해외 유통망까지 더해지면서 글로벌 브랜드로 도약을 꾀하고 있다.
357593649,26일 농협중앙회 대강당에서 열린 ‘범농협 동시 장학금 전달행사’에서 김병원 농협중앙회장이 학생들에게 장학증서를 수여하고 있다.김덕준 기자 casiopea@busan.com
357596813,"구운치킨 브랜드 돈치킨(대표 박의태)이 지난 8월 20일, 소공동에 위치한 더플라자 호텔에서 '이경규X돈치킨 기자 간담회'를 가졌다.한편 돈치킨은 예비 창업자들을 위해 시식차 제공, 계육 지원 등 맞춤형 창업 혜택을 제공하고 있으며 자세한 창업 정보는 돈치킨 홈페이지를 통해 확인 가능하다."
357597290,"기술혁신을 통해 경제 발전에 기여한 중소기업 유공자를 표창하는 '제20회 중소기업기술혁신대전'에서 비젠트로㈜ 김홍근 대표이사가 기술혁신분야 국무총리상을 수상했다.김홍근 대표는 ""분사 이후 직원들과 함께 끊임없는 기술 개발과 노력을 통해 비젠트로의 차세대 Platform인 BIZENTRO Digitalization Platform을 출시할 수 있었다""며 ""이를 통해 모든 기업들이 자동화 및 지능화 시스템 혁신을 이뤄 기업의 경쟁력 제고를 앞당기고 글로벌 시장에서 지속 가능한 기업으로 성공하기를 기대한다""고 수상소감을 밝혔다."
357599364,박영규 기자/남원=박영규 기자
357603608,장기미집행 도시공원 일몰제 시행을 맞아 추진되는 경남 진주시의 장재공원 민간특례개발사업의 행정 절차 진행이 계속될 예정이다.이선규 기자 sunq17@
357608373,"MBC에브리원 ‘도시경찰:KCSI’에서 조재윤, 이태환이 방화예비 사건 현장에 출동해 첫 화재감식에 나선다.디지털편성부 multi@"
357608533,국립5·18민주묘지 참배에 앞서 방명록에 글을 남기고 있는 노재헌씨.이영주
357610437,"민주당, 지략가 변재일 총선 지휘'변재일 대 정우택' 구도가 과연 성사될지 초미의 관심이 쏠린다."
357623321,"백주희김 의원은 “낙성대 경제연구소는 기획재정부에 인가를 받은 사단법인인 만큼 기획재정부는 앞으로 낙성대 경제연구소가 누구에게서 회비를 받았는지, 어디에서 연구용역을 받았는지, 그리고 매년 제출하는 수지예산서 등을 검토하여 문제점이 없는지 조사해야 한다”고 당부했다."
357643607,참여자치 21 성명“위험한 반민주적 리더십”/김형호 기자 khh@kwangju.co.kr
357651346,지무진 시의원의성=마창훈기자 topgun@yeongnam.com
357654038,"현대자동차 노조 조합원들이 30일 오후 울산공장 노조사무실에서 올해 임금 및 단체협약 교섭 관련 파업 찬반투표 개표 작업을 하고 있다.이에 대해 하부영 전국금속노조 현대차지부 지부장은 ""사측이 내놓은 통상임금 소급분 안도 현장 정서와 차이가 있지만 대부분 사안에서 의견 접근을 이뤄 9부 능선을 넘었다고 본다""며 ""27일 교섭에서 소급분 추가 제시와 나머지 안건에 대해 최종적으로 일괄제시하길 바란다""고 전했다."
357666541,NH투자증권 프로골프단 소속 박민지 프로가 26일 NH투자증권 수지WM센터에서 'NH-Amundi 필승코리아 펀드'에 가입하는 행사를 가졌다.기타 자세한 사항은 NH투자증권 고객센터(1544-0000)로 문의하면 된다.
357682035,"대당 수백만원에서 1000만원의 고가 자전거를 파손했다며 보험금을 받아 가로챈 회사원에게 법원이 벌금형을 선고했다.다만 ""피고인은 보험사기를 제의 받아 가담했지만 실질적 범행수익을 나눠받지 못한 점을 고려했다""며 벌금형 선고 이유를 밝혔다."
357694913,미 국무부 관계자가 최근 한국군이 연례 독도방어훈련을 실시한 것과 관련해 비판적 견해를 보였다고 일본언론이 보도했다.그러면서도 이번 한국 군사 훈련은 받아들일 수 없다는 일본 정부 입장을 재차 강조했다.
357697207,"마이스터가 만든 신선한 델리미트, 존쿡 델리미트가 수입해 판매하는 스페인 몬테사노 제품을 롯데홈쇼핑에 단독 론칭한다고 27일 밝혔다.황상욱 기자 eyes@busan.com"
357699402,"= 성윤모 산업통상자원부 장관이 일본의 백색국가 제외 조치를 하루 앞둔 27일 서울 세종로 정부서울청사에서 열린 국무회의에 참석하고 있다.일본 정부가 추가로 개별품목을 수출 허가 대상으로 지정하기 위해선 관련 법령 개정안을 고시해야 하는데, 이를 위한 의견수렴 등 절차가 아직 진행되지 않고 있기 때문이다."
357705092,사진=홍준표 페이스북ent3331112@
357708658,"평택시가 미세먼지 저감을 위한 노후경유차 조기폐차 지원사업에 하반기 133억 원을 추가로 지원해 친환경 교통기반 사업을 추진한다고 27일 밝혔다.기호일보, KIHOILBO"
357709707,"크로스 플랫폼 솔루션 전문기업 패러렐즈는 27일 서울 디큐브시티 호텔에서 간담회를 열고 이전보다 향상된 성능과 다양한 기능을 포함한 맥OS 용 가상머신 솔루션 '패러렐즈 데스크톱 15'를 선보였다.닉 도브로볼스키 패러렐즈 엔지니어링 및 지원 수석 부사장은 ""패러렐즈가 애플 메탈 API를 지원하며 사용자는 더 빠르고 효율적으로 업무를 볼 수 있게 됐다""며 ""사이드카, 애플 펜슬 지원 등 맥과 윈도의 가장 포괄적인 통합을 제공하기 위해 내달 공개될 맥OS 카탈리나와의 통합 기능이 계획돼 있다""고 말했다."
357711813,"동원홈푸드는 온라인몰 '금천미트'의 누적 거래액이 2009년 오픈 이후 10년 만에 1조원을 돌파했다고 27일 밝혔다.금천미트 관계자는 ""국내 축산물 B2B 온라인 유통 시장에서 10여 년간 시장 1위를 유지해 온 비결은 믿을 수 있는 제품과 합리적인 서비스""라며 ""앞으로도 축산 농가와 함께 동반 성장하며 양질의 제품을 시장에 공급할 수 있도록 최선을 다할 것""이라고 말했다."
357725139,문재인 대통령이 14일(현지시간) 파리 중심가에서 현대자동차가 수출한 '넥쏘' 수소 전기차에 탑승하고 있다.다음달에는 규제샌드박스 1호(도심 수소충전소)로 승인된 국회 수소충전소도 개소한다.
357731828,새전북 신문이 기회에 법률개정작업과 함께 정부의 약속이행을 촉구한다.
357736974,"하상용 광주로컬푸드 빅마트 대표 내일 오픈 지역 농가들, 신선한 농산물 가져와 포장·판매양가람 기자"
357747387,"오는 10월 개막하는 프로농구의 새 시즌 지상 과제는 인기 회복이다.KBL 관계자는 ""프로농구의 홍보 콘텐츠 강화와 통합티켓 플랫폼 확대, 관중 친화적인 이벤트 확대에 주력하겠다""고 강조했다."
